	divided	VBN	<f/>
sw05utt/sw_0518_4691.utt:A:39:26	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:B:40:27	wow!	UH	<f/>
sw05utt/sw_0518_4691.utt:A:41:28	it	PRP	<f/>
	really	RB	<f/>
	is	VBZ	<f/>
sw05utt/sw_0518_4691.utt:A:42:28	so	RB	<f/>
	weve	PRPVBP	<f/>
	got	VBN	<f/>
	our	PRP$	<f/>
	$unc$cowboys	NNPS	<f/>
	here	RB	<f/>
sw05utt/sw_0518_4691.utt:A:43:28	and	CC	<f/>
	and	CC	<rm-1/><rpEndSub/>
	uh	UH	<e/>
	i	PRP	<c/>
	dont	VBPRB	<f/>
	think	VB	<f/>
	anybody	NN	<f/>
	roots	VBZ	<f/>
	differently	RB	<f/>
sw05utt/sw_0518_4691.utt:B:44:29	uh-huh	UH	<f/>
sw05utt/sw_0518_4691.utt:A:46:30	but	CC	<f/>
	i	PRP	<f/>
	have	VBP	<f/>
	a	DT	<f/>
	boyfriend	NN	<f/>
	that	WDT	<f/>
	lives	VBZ	<f/>
	in	IN	<f/>
	$unc$fresno	NNP	<f/>
sw05utt/sw_0518_4691.utt:B:47:31	do	VBP	<f/>
	you	PRP	<f/>
sw05utt/sw_0518_4691.utt:A:49:32	and	CC	<f/>
	he	PRP	<f/>
	is	VBZ	<f/>
	for	IN	<f/>
	the	DT	<f/>
	$unc$l	NNP	<f/>
	the	DT	<rm-2/><rpMid/>
	uh	UH	<e/>
	$unc$raiders	NNPS	<rpEndSub/>
	$unc$l	NNP	<f/>
	a	DT	<f/>
	$unc$raiders	NNPS	<f/>
sw05utt/sw_0518_4691.utt:B:50:33	uh-huh	UH	<f/>
sw05utt/sw_0518_4691.utt:A:52:34	so	RB	<f/>
sw05utt/sw_0518_4691.utt:B:53:35	do	VBP	<f/>
	you	PRP	<f/>
	follow	VB	<f/>
	professional	JJ	<f/>
	sports	NNS	<f/>
	at	IN	<f/>
	all	DT	<f/>
sw05utt/sw_0518_4691.utt:A:54:36	well	UH	<e/>
	i	PRP	<c/>
	just	RB	<f/>
	started	VBD	<f/>
	to	TO	<f/>
	this	DT	<f/>
	year	NN	<f/>
	because	IN	<f/>
	of	IN	<f/>
	these	DT	<f/>
	silly	NN	<f/>
	$unc$raiders	NNPS	<f/>
	that	WDT	<f/>
	didnt	VBDRB	<f/>
	do	VB	<f/>
	very	RB	<f/>
	well	RB	<f/>
sw05utt/sw_0518_4691.utt:A:56:38	but	CC	<f/>
	ive	PRPVBP	<f/>
	been	VBN	<f/>
	trying	VBG	<f/>
	more	RBR	<f/>
	this	DT	<f/>
	year	NN	<f/>
sw05utt/sw_0518_4691.utt:A:57:38	i	PRP	<f/>
	think	VBP	<f/>
	i	PRP	<f/>
	know	VBP	<f/>
	a	DT	<f/>
	little	RB	<f/>
	more	JJR	<f/>
	than	IN	<f/>
	i	PRP	<f/>
	use	^VBD	<f/>
	to	TO	<f/>
sw05utt/sw_0518_4691.utt:B:58:39	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:A:59:40	i	PRP	<f/>
	never	RB	<f/>
	knew	VBD	<f/>
	very	RB	<f/>
	much	RB	<f/>
	at	IN	<f/>
	all	DT	<f/>
sw05utt/sw_0518_4691.utt:A:60:40	so	RB	<f/>
	im	PRPVBP	<f/>
	trying	VBG	<f/>
sw05utt/sw_0518_4691.utt:B:61:41	well	UH	<e/>
	its	PRPBES	<c/>
	a	DT	<f/>
	good	JJ	<f/>
	past	GW	<f/>
	time	^NN	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
sw05utt/sw_0518_4691.utt:A:62:42	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:B:63:43	particularly	RB	<f/>
	football	NN	<f/>
sw05utt/sw_0518_4691.utt:B:64:43	they	PRP	<f/>
	say	VBP	<f/>
	uh	UH	<e/>
	football	NN	<c/>
	attracts	VBZ	<f/>
	more	JJR	<f/>
	men	NNS	<f/>
	because	IN	<f/>
	of	IN	<f/>
	the	DT	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
	the	DT	<rm-1/><rpEndSub/>
	you	PRP	<f/>
	see	VBP	<f/>
	the	DT	<rm-4/><rpEndSub/>
	the	DT	<rm-5/><rpEndSub/>
	physical	NN	<f/>
	aggression	NN	<f/>
	on	IN	<f/>
	the	DT	<f/>
	field	NN	<f/>
sw05utt/sw_0518_4691.utt:B:65:43	and	CC	<f/>
	supposedly	RB	<f/>
	psychologists	NNS	<f/>
	say	VBP	<f/>
	that	IN	<f/>
	uh	UH	<e/>
	that	IN	<rm-1/><rpEndSub/>
	uh	UH	<e/>
	men	NNS	<c/>
	take	VBP	<f/>
	out	RP	<f/>
	their	PRP$	<f/>
	frustrations	NNS	<f/>
	by	IN	<f/>
	watching	VBG	<f/>
	football	NN	<f/>
sw05utt/sw_0518_4691.utt:B:66:43	and	CC	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
	they	PRP	<c/>
	get	VBP	<f/>
	together	RB	<f/>
	with	IN	<f/>
	a	DT	<f/>
	bunch	NN	<f/>
	of	IN	<f/>
	guys	NNS	<f/>
sw05utt/sw_0518_4691.utt:B:67:43	and	CC	<f/>
	they	PRP	<f/>
	uh	UH	<e/>
	uh	UH	<e/>
	and	CC	<rm-2/><rpMid/>
	they	PRP	<rpEndSub/>
	have	VBP	<f/>
	a	DT	<f/>
	good	JJ	<f/>
	time	NN	<f/>
	and	CC	<f/>
	everything	NN	<f/>
sw05utt/sw_0518_4691.utt:B:68:43	and	CC	<f/>
	thats	DTBES	<f/>
	suppose	^VBN	<f/>
	to	TO	<f/>
	be	VB	<f/>
	some	DT	<f/>
	of	IN	<f/>
	the	DT	<f/>
	uh	UH	<e/>
	the	DT	<rm-1/><rpEndSub/>
	male	NN	<f/>
	bonding	NN	<f/>
	and	CC	<f/>
	the	DT	<f/>
	and	CC	<rm-2/><rpMid/>
	the	DT	<rpEndSub/>
	uh	UH	<e/>
	the	DT	<rm-1/><rpEndSub/>
	male	JJ	<f/>
	instincts	NNS	<f/>
	i	PRP	<f/>
	guess	VBP	<f/>
	or	CC	<f/>
	something	NN	<f/>
	about	IN	<f/>
	the	DT	<f/>
	uh	UH	<e/>
sw05utt/sw_0518_4691.utt:A:69:44	so	RB	<f/>
	i	PRP	<f/>
	shouldnt	MDRB	<f/>
	even	RB	<f/>
	try	VB	<f/>
	to	TO	<f/>
	do	VB	<f/>
	it	PRP	<f/>
	huh	UH	<e/>
sw05utt/sw_0518_4691.utt:B:70:45	well	UH	<e/>
	no	UH	<c/>
sw05utt/sw_0518_4691.utt:B:71:45	it	PRP	<f/>
	its	PRPBES	<rm-1/><rpEndSub/>
	good	JJ	<f/>
	as	IN	<f/>
	in	IN	<rm-1/><rpEndDel/>
	terms	NNS	<f/>
	of	IN	<f/>
	in	IN	<rm-3/><rpMid/>
	terms	NNS	<rpMid/>
	of	IN	<rpMid/>
	uh	UH	<e/>
	of	IN	<rm-1/><rpEndSub/>
	a	DT	<f/>
	contest	NN	<f/>
sw05utt/sw_0518_4691.utt:A:72:46	yes	UH	<f/>
sw05utt/sw_0518_4691.utt:B:73:47	i	PRP	<f/>
	think	VBP	<f/>
	that	IN	<f/>
	uh	UH	<e/>
sw05utt/sw_0518_4691.utt:B:74:47	i	PRP	<f/>
	personally	RB	<f/>
	like	VBP	<f/>
	hockey	NN	<f/>
	better	RBR	<f/>
	because	IN	<f/>
	it	PRP	<f/>
	has	VBZ	<f/>
	contact	NN	<f/>
	its	PRPBES	<rm-3/><rpMid/>
	a	DT	<rpMid/>
	contact	NN	<rpMid/>
	sport	NN	<rpEndSub/>
sw05utt/sw_0518_4691.utt:B:75:47	it	PRP	<f/>
	has	VBZ	<f/>
	the	DT	<f/>
	speed	NN	<f/>
sw05utt/sw_0518_4691.utt:A:76:48	right	UH	<f/>
sw05utt/sw_0518_4691.utt:B:77:49	and	CC	<f/>
	the	DT	<f/>
	hand	NN	<f/>
	eye	NN	<f/>
	coordination	NN	<f/>
sw05utt/sw_0518_4691.utt:B:78:49	and	CC	<f/>
	it	PRP	<f/>
	takes	VBZ	<f/>
	a	DT	<f/>
	certain	JJ	<f/>
	skill	NN	<f/>
	to	TO	<f/>
	play	VB	<f/>
	hockey	NN	<f/>
sw05utt/sw_0518_4691.utt:B:79:49	not	RB	<f/>
	everybody	NN	<f/>
	can	MD	<f/>
	play	VB	<f/>
	hockey	NN	<f/>
sw05utt/sw_0518_4691.utt:A:80:50	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:B:81:51	so	RB	<f/>
	we	PRP	<f/>
sw05utt/sw_0518_4691.utt:B:82:51	and	CC	<f/>
sw05utt/sw_0518_4691.utt:B:83:51	thats	DTBES	<f/>
sw05utt/sw_0518_4691.utt:B:84:51	were	PRPVBP	<f/>
	a	DT	<f/>
	big	JJ	<f/>
	hockey	NN	<f/>
	area	NN	<f/>
	up	IN	<f/>
	here	RB	<f/>
sw05utt/sw_0518_4691.utt:B:85:51	i	PRP	<f/>
	bet	VBP	<f/>
	up	IN	<f/>
	here	RB	<f/>
	in	IN	<f/>
	$unc$new	NNP	<f/>
	$unc$england	NNP	<f/>
	as	RB	<f/>
	well	RB	<f/>
	as	IN	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
	in	IN	<c/>
	in	IN	<rm-1/><rpEndSub/>
	the	DT	<f/>
	$unc$minnesota	NNP	<f/>
	area	NN	<f/>
sw05utt/sw_0518_4691.utt:A:86:52	really	UH	<f/>
sw05utt/sw_0518_4691.utt:B:88:53	but	CC	<f/>
sw05utt/sw_0518_4691.utt:A:89:54	i	PRP	<f/>
	dont	VBPRB	<f/>
	even	RB	<f/>
	think	VB	<f/>
	we	PRP	<f/>
	have	VBP	<f/>
	that	DT	<f/>
	in	IN	<f/>
	$unc$texas	NNP	<f/>
sw05utt/sw_0518_4691.utt:B:90:55	what	WP	<f/>
	hockey	NN	<f/>
sw05utt/sw_0518_4691.utt:A:91:56	we	PRP	<f/>
	might	MD	<f/>
sw05utt/sw_0518_4691.utt:A:92:56	do	VBP	<f/>
	we	PRP	<f/>
sw05utt/sw_0518_4691.utt:A:94:58	i	PRP	<e/>
	mean	VBP	<e/>
	no	UH	<c/>
sw05utt/sw_0518_4691.utt:A:95:58	you	PRP	<f/>
	probably	RB	<f/>
	know	VBP	<f/>
sw05utt/sw_0518_4691.utt:A:96:58	i	PRP	<f/>
	dont	VBPRB	<f/>
	know	VB	<f/>
sw05utt/sw_0518_4691.utt:B:97:59	no	UH	<f/>
sw05utt/sw_0518_4691.utt:B:98:59	theres	EXBES	<f/>
	no	DT	<f/>
	hockey	NN	<f/>
sw05utt/sw_0518_4691.utt:B:99:59	theres	EXBES	<f/>
	no	DT	<f/>
sw05utt/sw_0518_4691.utt:A:100:60	nobody	NN	<f/>
	talks	VBZ	<f/>
	about	IN	<f/>
	it	PRP	<f/>
sw05utt/sw_0518_4691.utt:A:101:60	so	RB	<f/>
	i	PRP	<f/>
	dont	VBPRB	<f/>
	think	VB	<f/>
	we	PRP	<f/>
	do	VBP	<f/>
sw05utt/sw_0518_4691.utt:B:102:61	theres	EXBES	<f/>
	no	DT	<f/>
	professional	JJ	<f/>
	hockey	NN	<f/>
	teams	VBZ	<f/>
	in	IN	<f/>
	in	IN	<rm-1/><rpEndSub/>
	$unc$texas	NNP	<f/>
sw05utt/sw_0518_4691.utt:A:103:62	no	UH	<f/>
sw05utt/sw_0518_4691.utt:A:104:62	uh-huh	UH	<f/>
sw05utt/sw_0518_4691.utt:A:105:62	and	CC	<f/>
	we	PRP	<f/>
	have	VBP	<f/>
	a	DT	<f/>
	soccer	NN	<f/>
	team	NN	<f/>
	that	WDT	<f/>
	comes	VBZ	<f/>
	and	CC	<f/>
	goes	VBZ	<f/>
sw05utt/sw_0518_4691.utt:A:106:62	we	PRP	<f/>
	dont	VBPRB	<f/>
	even	RB	<f/>
	have	VB	<f/>
	that	DT	<f/>
	very	RB	<f/>
	much	RB	<f/>
sw05utt/sw_0518_4691.utt:A:107:62	so	RB	<f/>
sw05utt/sw_0518_4691.utt:B:108:63	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:B:109:63	i	PRP	<f/>
	think	VBP	<f/>
	though	RB	<f/>
	that	DT	<f/>
	professional	JJ	<f/>
	football	NN	<f/>
	in	IN	<f/>
	particular	JJ	<f/>
	is	VBZ	<f/>
	becoming	VBG	<f/>
	so	RB	<f/>
	diluted	JJ	<f/>
	now	RB	<f/>
sw05utt/sw_0518_4691.utt:A:110:64	uh-huh	UH	<f/>
sw05utt/sw_0518_4691.utt:B:112:65	like	UH	<e/>
	they	PRP	<c/>
	have	VBP	<f/>
	this	DT	<f/>
	$unc$world	NNP	<f/>
	$unc$football	NNP	<f/>
	$unc$league	NNP	<f/>
sw05utt/sw_0518_4691.utt:B:113:65	you	PRP	<f/>
	see	VBP	<f/>
	we	PRP	<f/>
	have	VBP	<f/>
	the	DT	<f/>
	$unc$n	NNP	<f/>
	$unc$f	NNP	<f/>
	$unc$l	NNP	<f/>
	that	WDT	<f/>
	that	WDT	<rm-1/><rpEndSub/>
	$unc$dallas	NNP	<f/>
	and	CC	<f/>
	$unc$houston	NNP	<f/>
	are	VBP	<f/>
	in	IN	<f/>
	and	CC	<f/>
	$unc$new	NNP	<f/>
	$unc$england	NNP	<f/>
	$unc$patriots	NNPS	<f/>
	and	CC	<f/>
	$unc$l	NNP	<f/>
	$unc$a	NNP	<f/>
	$unc$raiders	NNPS	<f/>
	and	CC	<f/>
	those	DT	<f/>
	teams	NNS	<f/>
sw05utt/sw_0518_4691.utt:A:114:66	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:B:116:67	there	EX	<f/>
	are	VBP	<f/>
	those	DT	<f/>
	teams	NNS	<f/>
	that	WDT	<f/>
	play	VBP	<f/>
	in	IN	<f/>
	professional	JJ	<f/>
	$unc$national	NNP	<rm-1/><rpEndDel/>
	$unc$football	NNP	<f/>
	$unc$league	NNP	<f/>
sw05utt/sw_0518_4691.utt:B:117:67	but	CC	<f/>
	uh	UH	<e/>
	now	RB	<c/>
	they	PRP	<f/>
	have	VBP	<f/>
	whats	WPBES	<f/>
	called	VBN	<f/>
	the	DT	<f/>
	$unc$world	NNP	<f/>
	$unc$football	NNP	<f/>
	$unc$league	NNP	<f/>
sw05utt/sw_0518_4691.utt:B:118:67	and	CC	<f/>
	they	PRP	<f/>
	have	VBP	<f/>
	all	PDT	<f/>
	these	DT	<f/>
	teams	NNS	<f/>
	from	IN	<f/>
sw05utt/sw_0518_4691.utt:B:119:67	theres	EXBES	<f/>
	a	DT	<f/>
	team	NN	<f/>
	in	IN	<f/>
	$unc$london	NNP	<f/>
sw05utt/sw_0518_4691.utt:B:120:67	and	CC	<f/>
	theres	EXBES	<f/>
	a	DT	<f/>
	team	NN	<f/>
	there	EX	<rm-3/><rpMid/>
	theres	EXBES	<rm-1/><rpEndSub/>
	uh	UH	<e/>
	teams	NNS	<rpMid/>
	other	JJ	<rm-1/><rpMid/>
	european	JJ	<rpMid/>
	teams	NNS	<rpEndSub/>
sw05utt/sw_0518_4691.utt:A:121:68	oh	UH	<f/>
sw05utt/sw_0518_4691.utt:B:123:69	and	CC	<f/>
	theres	EXBES	<f/>
	teams	NNS	<f/>
	in	IN	<f/>
	the	DT	<f/>
	$unc$united	NNP	<f/>
	$unc$states	NNP	<f/>
sw05utt/sw_0518_4691.utt:B:124:69	and	CC	<f/>
	theyre	PRPVBP	<f/>
	playing	VBG	<f/>
	now	RB	<f/>
	during	IN	<f/>
	the	DT	<f/>
	summer	NN	<f/>
	months	NNS	<f/>
sw05utt/sw_0518_4691.utt:B:125:69	and	CC	<f/>
	its	PRPBES	<f/>
	really	RB	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
	overkill	NN	<c/>
sw05utt/sw_0518_4691.utt:A:126:70	oh	UH	<e/>
	yeah	UH	<c/>
sw05utt/sw_0518_4691.utt:B:127:71	and	CC	<f/>
	theres	EXBES	<f/>
	only	RB	<f/>
	so	RB	<f/>
	much	JJ	<f/>
	football	NN	<f/>
	you	PRP	<f/>
	can	MD	<f/>
	watch	VB	<f/>
sw05utt/sw_0518_4691.utt:A:128:72	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:A:129:72	well	UH	<e/>
	i	PRP	<c/>
	like	VBP	<f/>
	to	TO	<f/>
	do	VB	<f/>
sw05utt/sw_0518_4691.utt:A:130:72	i	PRP	<f/>
	dont	VBPRB	<f/>
	like	VB	<f/>
	to	TO	<f/>
	watch	VB	<f/>
sw05utt/sw_0518_4691.utt:B:131:73	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:B:132:73	thats	DTBES	<f/>
	good	JJ	<f/>
sw05utt/sw_0518_4691.utt:A:133:74	i	PRP	<f/>
	dont	VBPRB	<f/>
	like	VB	<f/>
	to	TO	<f/>
	watch	VB	<f/>
	anything	NN	<f/>
sw05utt/sw_0518_4691.utt:A:134:74	so	RB	<f/>
	it	PRP	<f/>
	kind	RB	<f/>
	of	RB	<f/>
	annoys	VBZ	<f/>
	me	PRP	<f/>
	when	WRB	<f/>
	people	NNS	<f/>
	just	RB	<f/>
	lay	VBP	<f/>
	in	IN	<f/>
	front	NN	<f/>
	of	IN	<f/>
	a	DT	<f/>
	t	NN	<f/>
	v	NN	<f/>
	and	CC	<f/>
	watch	VBP	<f/>
	all	PDT	<f/>
	this	DT	<f/>
	stuff	NN	<f/>
sw05utt/sw_0518_4691.utt:A:135:74	i	PRP	<f/>
	think	VBP	<f/>
	its	PRPBES	<f/>
	an	DT	<f/>
	excuse	NN	<f/>
	to	TO	<f/>
	do	VB	<f/>
	nothing	NN	<f/>
sw05utt/sw_0518_4691.utt:A:138:76	and	CC	<f/>
	i	PRP	<f/>
	i	PRP	<rm-1/><rpEndSub/>
	can	MD	<f/>
	see	VB	<f/>
	what	WP	<f/>
	youre	PRPVBP	<f/>
	saying	VBG	<f/>
	about	IN	<f/>
	the	DT	<f/>
	male	JJ	<f/>
	bonding	NN	<f/>
sw05utt/sw_0518_4691.utt:A:139:76	and	CC	<f/>
	the	DT	<f/>
	guys	NNS	<f/>
	get	VBP	<f/>
	together	RB	<f/>
sw05utt/sw_0518_4691.utt:B:140:77	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:A:142:78	and	CC	<f/>
	thats	DTBES	<f/>
	kind	RB	<f/>
	of	RB	<f/>
	cool	JJ	<f/>
sw05utt/sw_0518_4691.utt:A:143:78	thats	DTBES	<f/>
	fun	JJ	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
sw05utt/sw_0518_4691.utt:B:144:79	uh-huh	UH	<f/>
sw05utt/sw_0518_4691.utt:A:145:80	but	CC	<f/>
	it	PRP	<f/>
	can	MD	<f/>
	get	VB	<f/>
	really	RB	<f/>
	overdone	JJ	<f/>
sw05utt/sw_0518_4691.utt:B:146:81	now	UH	<e/>
	have	VBP	<c/>
	you	PRP	<f/>
	ever	RB	<f/>
	been	VBN	<f/>
	to	IN	<f/>
	a	DT	<f/>
	professional	JJ	<f/>
	football	NN	<f/>
	game	NN	<f/>
sw05utt/sw_0518_4691.utt:A:147:82	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:A:148:82	i	PRP	<f/>
	have	VBP	<f/>
sw05utt/sw_0518_4691.utt:B:149:83	have	VBP	<f/>
	you	PRP	<f/>
sw05utt/sw_0518_4691.utt:A:150:84	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:A:151:84	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:A:152:84	i	PRP	<f/>
	have	VBP	<f/>
sw05utt/sw_0518_4691.utt:B:153:85	did	VBD	<f/>
	you	PRP	<f/>
	do	VB	<f/>
	the	DT	<f/>
	whole	JJ	<f/>
	big	JJ	<f/>
	the	DT	<rm-3/><rpMid/>
	whole	JJ	<rpMid/>
	thing	NN	<rpEndSub/>
	the	DT	<f/>
	tailgate	NN	<f/>
	party	NN	<f/>
	and	CC	<f/>
	the	DT	<f/>
	whole	JJ	<f/>
sw05utt/sw_0518_4691.utt:A:154:86	uh	UH	<e/>
	no	UH	<c/>
sw05utt/sw_0518_4691.utt:A:155:86	actually	RB	<e/>
	no	UH	<c/>
sw05utt/sw_0518_4691.utt:B:156:87	well	UH	<e/>
	see	UH	<e/>
	now	UH	<e/>
	see	UH	<e/>
	thats	DTBES	<c/>
	what	WP	<f/>
	you	PRP	<f/>
	got	VBN	<f/>
	to	TO	<f/>
	do	VB	<f/>
	see	UH	<e/>
sw05utt/sw_0518_4691.utt:B:157:87	now	UH	<e/>
	we	PRP	<c/>
	talked	VBD	<f/>
	our	PRP$	<f/>
sw05utt/sw_0518_4691.utt:A:158:88	ive	PRPVBP	<f/>
	done	VBN	<f/>
	that	DT	<f/>
	for	IN	<f/>
	college	NN	<f/>
	football	NN	<f/>
sw05utt/sw_0518_4691.utt:B:159:89	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:B:160:89	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:A:161:90	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:B:162:91	you	PRP	<f/>
	the	DT	<f/>
sw05utt/sw_0518_4691.utt:B:163:91	well	UH	<e/>
	the	DT	<c/>
	same	JJ	<f/>
	thing	NN	<f/>
sw05utt/sw_0518_4691.utt:A:164:92	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:B:165:93	we	PRP	<f/>
	we	PRP	<rm-1/><rpEndSub/>
	talked	VBD	<f/>
	our	PRP$	<f/>
	wives	NNS	<f/>
sw05utt/sw_0518_4691.utt:B:166:93	theres	EXBES	<f/>
	about	RB	<f/>
	$unc$six	CD	<f/>
	or	CC	<f/>
	$unc$eight	CD	<f/>
	guys	NNS	<f/>
	that	WDT	<f/>
	we	PRP	<f/>
	use	^VBD	<f/>
	to	TO	<f/>
	go	VB	<f/>
	out	RP	<f/>
	for	IN	<f/>
	these	DT	<f/>
	games	NNS	<f/>
sw05utt/sw_0518_4691.utt:B:167:93	and	CC	<f/>
	uh	UH	<e/>
	we	PRP	<c/>
	talked	VBD	<f/>
	our	PRP$	<f/>
	wives	NNS	<f/>
	into	IN	<f/>
	going	VBG	<f/>
	with	IN	<f/>
	us	PRP	<f/>
	$unc$one	CD	<f/>
	time	NN	<f/>
sw05utt/sw_0518_4691.utt:B:168:93	and	CC	<f/>
	they	PRP	<f/>
	had	VBD	<f/>
	a	DT	<f/>
	real	RB	<f/>
	good	JJ	<f/>
	time	NN	<f/>
sw05utt/sw_0518_4691.utt:B:169:93	and	CC	<f/>
	it	PRP	<f/>
	was	VBD	<f/>
	basically	RB	<f/>
	for	IN	<f/>
	the	DT	<f/>
	social	JJ	<f/>
	atmosphere	NN	<f/>
sw05utt/sw_0518_4691.utt:A:170:94	right	UH	<f/>
sw05utt/sw_0518_4691.utt:A:171:94	and	CC	<f/>
	thats	DTBES	<f/>
	the	DT	<f/>
	thing	NN	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
sw05utt/sw_0518_4691.utt:B:172:95	you	PRP	<f/>
	go	VBP	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
	$unc$three	CD	<c/>
	or	CC	<f/>
	$unc$four	CD	<f/>
	hours	NNS	<f/>
	before	IN	<f/>
	the	DT	<f/>
	game	NN	<f/>
sw05utt/sw_0518_4691.utt:B:173:95	you	PRP	<f/>
	go	VBP	<f/>
	set	VB	<f/>
	up	RP	<f/>
sw05utt/sw_0518_4691.utt:B:174:95	we	PRP	<f/>
	set	VBP	<f/>
	a	DT	<f/>
	table	NN	<f/>
	up	RP	<f/>
sw05utt/sw_0518_4691.utt:B:175:95	we	PRP	<f/>
	do	VBP	<f/>
	some	DT	<f/>
	cooking	NN	<f/>
	some	DT	<f/>
	barbecueing	NN	<f/>
	have	VBP	<f/>
	a	DT	<f/>
	few	JJ	<f/>
	drinks	NNS	<f/>
	and	CC	<f/>
	then	RB	<f/>
	go	VBP	<f/>
	in	RB	<f/>
	and	CC	<f/>
	see	VBP	<f/>
	the	DT	<f/>
	game	NN	<f/>
	and	CC	<f/>
	see	VBP	<f/>
	the	DT	<f/>
	$unc$patriots	NNPS	<f/>
	lose	VB	<f/>
	and	CC	<f/>
	then	RB	<f/>
	go	VB	<f/>
	home	NN	<f/>
	and	CC	<f/>
	eat	VBP	<f/>
	drink	VBP	<f/>
	some	DT	<f/>
	more	RBR	<f/>
sw05utt/sw_0518_4691.utt:A:176:96	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:B:179:99	but	CC	<f/>
	but	CC	<rm-1/><rpEndSub/>
	that	DT	<f/>
	whole	NN	<f/>
sw05utt/sw_0518_4691.utt:B:180:99	it	PRP	<f/>
	its	PRPBES	<rm-1/><rpEndSub/>
	not	RB	<f/>
	so	RB	<f/>
	much	JJ	<f/>
	sure	UH	<e/>
	the	DT	<c/>
	contest	NN	<f/>
	itself	PRP	<f/>
	and	CC	<f/>
	the	DT	<f/>
	game	NN	<f/>
	itself	PRP	<f/>
sw05utt/sw_0518_4691.utt:A:182:100	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:B:184:101	that	IN	<f/>
	you	PRP	<f/>
	miss	VBP	<f/>
	sitting	VBG	<f/>
	home	RB	<f/>
	in	IN	<f/>
	your	PRP$	<f/>
	parlor	NN	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
	uh	UH	<e/>
	with	IN	<c/>
	with	IN	<rm-1/><rpEndSub/>
	a	DT	<f/>
	$unc$six	CD	<f/>
	pack	NN	<f/>
	of	IN	<f/>
	beer	NN	<f/>
	and	CC	<f/>
	some	DT	<f/>
	uh	UH	<e/>
	potato	NN	<c/>
	chips	NNS	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
sw05utt/sw_0518_4691.utt:A:185:102	thats	DTBES	<f/>
	right	JJ	<f/>
sw05utt/sw_0518_4691.utt:B:186:103	you	PRP	<f/>
	you	PRP	<rm-1/><rpEndSub/>
	miss	VBP	<f/>
	that	DT	<f/>
sw05utt/sw_0518_4691.utt:A:187:104	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:A:188:104	thats	DTBES	<f/>
	right	JJ	<f/>
sw05utt/sw_0518_4691.utt:B:189:105	and	CC	<f/>
	and	CC	<rm-1/><rpEndSub/>
	any	DT	<f/>
	professional	JJ	<f/>
	sport	NN	<f/>
	i	PRP	<f/>
	think	VBP	<f/>
	you	PRP	<f/>
	miss	VBP	<f/>
	that	DT	<f/>
sw05utt/sw_0518_4691.utt:A:192:108	uh-huh	UH	<f/>
sw05utt/sw_0518_4691.utt:B:193:109	the	DT	<f/>
	atmosphere	NN	<f/>
	of	IN	<f/>
	being	VBG	<f/>
	there	RB	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
sw05utt/sw_0518_4691.utt:A:194:110	yeah	UH	<f/>
sw05utt/sw_0518_4691.utt:A:195:110	well	UH	<e/>
	in	IN	<c/>
	high	JJ	<f/>
	school	NN	<f/>
	i	PRP	<f/>
	went	VBD	<f/>
	to	IN	<f/>
	every	DT	<f/>
	football	NN	<f/>
	game	NN	<f/>
sw05utt/sw_0518_4691.utt:A:196:110	and	CC	<f/>
	well	UH	<e/>
	i	PRP	<c/>
	twirled	VBD	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
sw05utt/sw_0518_4691.utt:B:199:113	yep	UH	<f/>
sw05utt/sw_0518_4691.utt:A:200:114	and	CC	<f/>
	i	PRP	<f/>
	you	PRP	<e/>
	know	VBP	<e/>
	i	PRP	<rm-1/><rpEndSub/>
	didnt	VBDRB	<f/>
sw05utt/sw_0518_4691.utt:A:201:114	i	PRP	<f/>
	still	RB	<f/>
	dont	VBPRB	<f/>
	know	VB	<f/>
